Accountid,Companyid,EventCode,Quantity
973069397503220,145279,SMS,9
851225553909125,207984,SMS,3
454941416414498,937225,SMS,38
049024664167023,534464,SMS,170
176686633060848,534464,SMS,2
618041565419547,534464,SMS,2
613354458392673,937225,SMS,73
603241969307385,534464,SMS,6
733731781148291,534464,SMS,4
510429859821047,534464,SMS,3
763603339756536,534464,SMS,2
915975482682024,937225,SMS,4
688891121978285,016627,SMS,4
301970227817835,145279,SMS,28
206560914518333,207984,SMS,6
544237411230491,016627,SMS,10
404880575698781,560023,SMS,6
897652552424082,534464,SMS,10
595844488922625,534464,SMS,2
160790449737151,937225,SMS,4
183708156197957,534464,SMS,2
965552118904545,784003,SMS,1
630354257426483,534464,SMS,3
383136755535473,937225,SMS,11
113120307823038,534464,SMS,2
804206006057106,753293,SMS,3
253542542809262,937225,SMS,89
980517990903870,534464,SMS,3
891881229697658,937225,SMS,12
146624752667519,534464,SMS,1
914958869186928,534464,SMS,2
012680157409133,534464,SMS,14
980401448187925,534464,SMS,2
488557537534641,016627,SMS,3
435150630388419,534464,SMS,2
649683855228944,534464,SMS,14
210582681828527,534464,SMS,2
738656843847836,534464,SMS,8
774642769021734,534464,SMS,1
300608666354955,534464,SMS,2
172621008025103,489146,SMS,5
288651880963365,534464,SMS,3
591473019024398,016627,SMS,9
522925500138034,207984,SMS,1
515694960149765,937225,SMS,8
935694293150347,937225,SMS,6
826947661587630,937225,SMS,5
130066063624597,534464,SMS,5
128497063159977,534464,SMS,5
638533097125220,534464,SMS,1
537985591813536,937225,SMS,8
816669964534449,534464,SMS,4
375975462552788,937225,SMS,10
565869799878903,207984,SMS,3
116780907361427,207984,SMS,5
821418801385671,534464,SMS,1
278817676934708,937225,SMS,16
766073697944705,534464,SMS,10
108668524560055,016627,SMS,1
259643030385543,207984,SMS,2
721692253589633,534464,SMS,35
790275954633604,534464,SMS,2
616722582523762,534464,SMS,6
547282908476311,489146,SMS,14
692653901434654,534464,SMS,6
155983028712179,145279,SMS,2
719086243894834,534464,SMS,1
734592554205391,937225,SMS,2
566678519916439,937225,SMS,321
959445606193887,207984,SMS,1
548408071236484,489146,SMS,5
153820884269079,534464,SMS,9
042655572032799,534464,SMS,4
226186578608410,534464,SMS,3
183092405728044,534464,SMS,1
438227384223668,937225,SMS,11
272838364340139,534464,SMS,10
078033226165076,534464,SMS,9
472063511688554,937225,SMS,35
774836522955128,534464,SMS,2
415685507386657,534464,SMS,1
682765893806455,207984,SMS,1
861996941276339,534464,SMS,3
398729147872584,937225,SMS,28
548515575792084,534464,SMS,13
605700730011668,489146,SMS,3
391564485142640,534464,SMS,18
170692941039925,534464,SMS,1
743458714892943,445331,SMS,9
778084249405239,534464,SMS,1
719422211552640,489146,SMS,6
548365892744925,145279,SMS,9
605140195042308,421085,SMS,3
099455331780761,534464,SMS,2
864629815530101,534464,SMS,5
739357608761927,784003,SMS,1
289853239150849,489146,SMS,8
969244369160112,534464,SMS,7
254603024359333,145279,SMS,1
013291379195734,937225,SMS,7
221067049434414,534464,SMS,6
355510459270350,489146,SMS,3
513148999151920,534464,SMS,3
149111323803140,937225,SMS,3
346917452636553,937225,SMS,14
600746413823909,207984,SMS,3
377440223251953,534464,SMS,10
430206884935654,489146,SMS,2
362514895856511,489146,SMS,15
662281989934018,016627,SMS,2
088197305638879,016627,SMS,6
370966036491734,753293,SMS,3
465470450744484,534464,SMS,5
967247005135482,534464,SMS,6
600620186420674,753293,SMS,1
909305856756007,016627,SMS,2
707999958050367,534464,SMS,14
965319058352393,016627,SMS,34
333453912194504,937225,SMS,7
798043243059877,153468,SMS,2
336246646217384,489146,SMS,4
512670823792900,489146,SMS,8
211752383384607,207984,SMS,2
327053404932793,489146,SMS,2
396377034359781,145279,SMS,2
393722481263798,145279,SMS,6
124209973382986,937225,SMS,4
607742243394071,489146,SMS,1
282305775379122,016627,SMS,7
394077331766509,534464,SMS,1
037862476851289,534464,SMS,1
075848493227020,534464,SMS,16
427487764270126,581486,SMS,2
585863042048585,145279,SMS,1
271628066521534,145279,SMS,2
220655636250832,489146,SMS,1
929577340255933,016627,SMS,3
152155594229145,534464,SMS,8
890864056782127,534464,SMS,161
204923597679287,560023,SMS,4
891970734309905,534464,SMS,1
288841112673665,207984,SMS,9
986028856461916,534464,SMS,3
865491542148282,534464,SMS,5
602139894554001,534464,SMS,2
607940178776851,534464,SMS,6
740730241342098,534464,SMS,2
469935115129931,814466,SMS,1
720525737765122,937225,SMS,2
101458774003048,534464,SMS,1
761942181704385,937225,SMS,201
848102540943066,534464,SMS,8
576057087575782,534464,SMS,19
511421221406850,937225,SMS,5
053179295105304,534464,SMS,4
993381242755046,534464,SMS,5
593337122353471,943896,SMS,4
004549591396031,534464,SMS,3
801451656356349,489146,SMS,5
558528802450461,534464,SMS,7
861366313146317,534464,SMS,4
509078110469787,534464,SMS,1
314228641509140,534464,SMS,2
348677605900041,016627,SMS,1
725686861902261,534464,SMS,5
771800796479030,534464,SMS,23
181795891446727,937225,SMS,38
386049733300884,534464,SMS,3
468361829994618,937225,SMS,39
317357462753154,207984,SMS,6
222920826633068,489146,SMS,7
277962319781817,534464,SMS,7
684458711911889,207984,SMS,1
360468160292505,016627,SMS,5
261267185952761,534464,SMS,5
344618791004236,534464,SMS,1
218348352355316,937225,SMS,14
405563348827243,534464,SMS,16
527933347648840,937225,SMS,1
594353613700078,534464,SMS,12
032838199376784,534464,SMS,23
220271354547864,421085,SMS,1
487605632800307,489146,SMS,4
813286990921823,396360,SMS,17
434527410419907,534464,SMS,11
020220875471918,176445,SMS,3
193059442148146,534464,SMS,3
677390229336827,489146,SMS,3
307044075509707,534464,SMS,7
785855762473296,534464,SMS,19
641880080735962,581486,SMS,4
887890604227616,534464,SMS,1
986990489026772,560023,SMS,3
824009540227954,534464,SMS,11
133636482260175,016627,SMS,1
064412253531763,534464,SMS,5
915943630643731,937225,SMS,1
635332671803268,145279,SMS,10
631063940434786,207984,SMS,3
832231748272006,814466,SMS,15
364021713216066,534464,SMS,41
597515430006419,207984,SMS,2
171373733687469,534464,SMS,16
980096849481391,534464,SMS,4
753852008608516,534464,SMS,4
441157168554066,534464,SMS,6
297740114928223,560023,SMS,29
840895820809045,937225,SMS,45
851292892074691,534464,SMS,6
507860839511636,534464,SMS,2
129914325180764,534464,SMS,16
779553429488743,534464,SMS,7
417170008272765,534464,SMS,11
016657436091853,207984,SMS,1
884195379601765,534464,SMS,5
219641165661312,937225,SMS,6
185689240133721,534464,SMS,1
531033974188988,534464,SMS,9
608910249554221,207984,SMS,6
755998347750991,534464,SMS,2
323051318445544,534464,SMS,1
420583159149744,145279,SMS,1
237877470039657,207984,SMS,1
071218051688941,153468,SMS,2
165407871153919,534464,SMS,7
910184631340887,421085,SMS,5
705191263564935,534464,SMS,12
896302143858662,145279,SMS,6
040803369765430,937225,SMS,10
519190192687903,534464,SMS,1
418573728248908,207984,SMS,5
308641621311022,145279,SMS,2
296198635447127,784003,SMS,3
572208141633232,534464,SMS,9
679446517313758,534464,SMS,4
734785580453972,534464,SMS,5
856340663232764,255586,SMS,1
263028422588333,534464,SMS,4
834693020613791,937225,SMS,7
042175178804297,534464,SMS,1
251700002065682,489146,SMS,2
297607923199939,016627,SMS,4
877524641369442,534464,SMS,3
082075281637196,534464,SMS,3
980247821150309,207984,SMS,2
507320304342858,534464,SMS,6
486117492417796,489146,SMS,7
927754830960805,207984,SMS,2
586689504406339,534464,SMS,16
863706292617695,016627,SMS,2
032951463041779,534464,SMS,5
789156444537663,534464,SMS,2
363673318445471,534464,SMS,2
235469208148800,153468,SMS,2
176792564527655,534464,SMS,2
246673405260552,534464,SMS,4
965480307941676,207984,SMS,9
253185045023699,489146,SMS,18
831110988031791,489146,SMS,4
698922299615600,534464,SMS,5
411261291395017,534464,SMS,2
736467316522272,534464,SMS,2
899771412008461,534464,SMS,22
391680312615574,207984,SMS,1
681128283027467,534464,SMS,13
735675433320862,534464,SMS,5
266420004059580,207984,SMS,15
006859959477810,534464,SMS,10
515480313068213,534464,SMS,4
541879277338383,534464,SMS,3
393519088238329,534464,SMS,1
733364956287316,937225,SMS,15
304778705744117,534464,SMS,4
042381927406620,534464,SMS,15
420337941185725,534464,SMS,7
277247748578575,016627,SMS,2
420853585218809,937225,SMS,59
580572685120809,534464,SMS,4
526249080992360,534464,SMS,12
768214509030019,016627,SMS,4
533162183665035,534464,SMS,16
647057895176012,581486,SMS,4
180623397048320,534464,SMS,3
297324039590341,534464,SMS,17
437105680205734,489146,SMS,6
825836666221877,814466,SMS,2
318001705286975,016627,SMS,1
966351246573866,937225,SMS,23
411441304657235,534464,SMS,5
180704257594172,534464,SMS,4
217301774289381,753293,SMS,4
163050118502009,534464,SMS,7
632051799967580,489146,SMS,1
214962850955726,534464,SMS,2
821788358416210,534464,SMS,9
067689566299964,016627,SMS,10
348085084869185,534464,SMS,1
104628771690427,534464,SMS,4
851992022384111,534464,SMS,10
607572456998384,153468,SMS,2
850566612797398,207984,SMS,15
448335024034245,534464,SMS,3
801727015007677,207984,SMS,1
929653504849453,937225,SMS,20
600541133535950,207984,SMS,1
981696532382768,534464,SMS,1
161697760984640,534464,SMS,10
166026135156097,534464,SMS,3
285890744183343,534464,SMS,5
721086707711401,534464,SMS,10
465198722020195,534464,SMS,1
861092672932707,534464,SMS,31
962075595819750,534464,SMS,2
719963528901911,534464,SMS,1
751314085708005,937225,SMS,5
896935546131516,534464,SMS,3
786873076351236,534464,SMS,1
641021458538226,937225,SMS,23
281958730341984,145279,SMS,12
665839877475594,534464,SMS,5
711801915315519,753293,SMS,3
365760643119593,937225,SMS,9
914845439366843,016627,SMS,8
089678466865904,534464,SMS,1
349606321987308,534464,SMS,4
722066429132355,534464,SMS,4
816527387406043,534464,SMS,7
317101699706417,534464,SMS,6
617093776657645,937225,SMS,2
101392669967305,534464,SMS,13
106027052717783,534464,SMS,30
155375415733625,937225,SMS,18
798392870327633,489146,SMS,2
287250316936616,489146,SMS,2
688140644815582,534464,SMS,2
084725561789547,390972,SMS,6
446882001820989,560023,SMS,2
168800327838432,016627,SMS,5
329883479959793,534464,SMS,15
972894832976559,937225,SMS,151
566758761387418,145279,SMS,1
806666993051281,489146,SMS,1
410120920281931,145279,SMS,5
633572184598636,534464,SMS,21
576408259351477,534464,SMS,21
511100849450916,534464,SMS,4
884122606652985,937225,SMS,16
338757781436082,937225,SMS,6
583510195331415,534464,SMS,8
910563741903954,534464,SMS,2
121006645549083,534464,SMS,4
264951704170215,489146,SMS,1
075487029948953,534464,SMS,2
057699434081866,581486,SMS,7
113310064633910,489146,SMS,9
273175126246149,489146,SMS,15
358396911994841,560023,SMS,8
541191083613698,534464,SMS,7
231698598222720,489146,SMS,12
036222722721553,534464,SMS,18
053903704757269,937225,SMS,13
262763427595777,534464,SMS,38
200450908350191,207984,SMS,1
224785650842952,489146,SMS,1
992931490389419,534464,SMS,13
860569050605972,016627,SMS,3
419744925592580,937225,SMS,20
718572681756483,937225,SMS,6
296018332406797,534464,SMS,5
901895713920304,534464,SMS,3
299623399521657,534464,SMS,1
713783661601771,534464,SMS,6
367942944904136,534464,SMS,4
024280610383694,016627,SMS,22
765772670168882,814466,SMS,1
832510966748417,489146,SMS,2
065901208302226,534464,SMS,1
707255109105547,145279,SMS,4
032704535681484,489146,SMS,7
320709536312405,937225,SMS,2
999093530578240,534464,SMS,4
495281408706957,534464,SMS,3
321766671485833,560023,SMS,38
231143646956086,534464,SMS,2
103346271319259,534464,SMS,17
163345137343695,534464,SMS,2
080542815889791,534464,SMS,1
360702032294902,534464,SMS,14
806556381435939,534464,SMS,1
517036226522221,421085,SMS,14
936281621131351,489146,SMS,5
991558736667099,489146,SMS,3
161656011271894,534464,SMS,4
295500435519291,534464,SMS,3
464051338351820,937225,SMS,16
386149840462001,534464,SMS,9
230609678725489,445331,SMS,6
470013101128970,534464,SMS,5
228606842427640,534464,SMS,13
013239123879988,207984,SMS,1
281983983656969,207984,SMS,6
641250020258120,937225,SMS,82
317144774482824,534464,SMS,7
830914796336818,489146,SMS,11
929057622310668,534464,SMS,10
201460601209007,937225,SMS,2
540629769361506,016627,SMS,1
718285248792875,534464,SMS,8
981513072401380,534464,SMS,1
568269810780111,534464,SMS,20
452265746382775,534464,SMS,2
838046444244093,534464,SMS,7
250699492435608,489146,SMS,11
408719092457923,534464,SMS,6
114751142450152,489146,SMS,1
120601738237501,534464,SMS,3
542141897142762,207984,SMS,2
992993844400109,937225,SMS,127
038674095502344,560023,SMS,2
341662219982667,016627,SMS,3
576782346758966,534464,SMS,2
579093811584082,937225,SMS,49
197319350564585,207984,SMS,7
671631430186191,534464,SMS,3
968310678833413,534464,SMS,3
113842549710367,937225,SMS,38
068646782067425,937225,SMS,2
434763872627903,534464,SMS,5
104892582532662,937225,SMS,3
493450337522639,784003,SMS,4
011675676312972,814466,SMS,5
821409841380855,937225,SMS,1
404204855824582,534464,SMS,4
323160357707235,489146,SMS,3
358763665396544,534464,SMS,14
434854421582617,560023,SMS,1
061254263675497,534464,SMS,2
948145482090971,534464,SMS,1
551097681078696,937225,SMS,2
267412510808434,534464,SMS,1
435463864547559,534464,SMS,2
021638108446993,534464,SMS,3
711180400475423,534464,SMS,69
869015457881237,534464,SMS,1
485760114100409,937225,SMS,2
487000326414147,489146,SMS,1
268889040400297,489146,SMS,4
566357290091908,534464,SMS,8
095491414674014,534464,SMS,4
222413998604425,489146,SMS,1
039724410209506,016627,SMS,2
472042586674018,534464,SMS,5
219269399524743,207984,SMS,3
428132280181399,937225,SMS,12
581932382926172,534464,SMS,2
974558497453483,534464,SMS,2
985559255990889,207984,SMS,1
933383691298474,016627,SMS,1
797621993962362,489146,SMS,2
320274119547276,937225,SMS,9
945682182290136,016627,SMS,10
913271904266667,534464,SMS,3
788315658637445,560023,SMS,1
657286620014554,489146,SMS,11
410010413266978,145279,SMS,1
605588494385565,937225,SMS,24
459491784148208,534464,SMS,3
059734667950135,145279,SMS,4
605652350104001,145279,SMS,4
109081190778728,534464,SMS,8
278817676934708,937225,SMS,5
716614231546002,814466,SMS,7
002672464574286,753293,SMS,1
174410690769702,534464,SMS,2
355441815974021,534464,SMS,1
202252100466124,489146,SMS,20
545203454353096,207984,SMS,22
141683195149137,534464,SMS,14
739149191023979,937225,SMS,2
844385880753083,534464,SMS,4
609046154680758,207984,SMS,2
930937841411763,534464,SMS,6
412931983085850,581486,SMS,3
183906149382657,207984,SMS,2
278243883829870,937225,SMS,19
237107171544528,937225,SMS,55
830560501798711,534464,SMS,18
009143526549570,937225,SMS,54
000534417591053,753293,SMS,14
838213596983238,937225,SMS,3
676773166853494,534464,SMS,22
896039084455870,784003,SMS,4
905627291921431,534464,SMS,7
214579056250591,534464,SMS,7
002411861128857,534464,SMS,6
581278387757952,534464,SMS,2
485006580545233,534464,SMS,4
790704314014123,534464,SMS,15
084045829556680,784003,SMS,2
990314188386586,207984,SMS,1
384318299874351,534464,SMS,5
622483763343576,421085,SMS,6
729078225060950,534464,SMS,1
966631850993834,534464,SMS,3
340916131350348,016627,SMS,4
698878052397172,145279,SMS,1
946754243645258,534464,SMS,2
437798691414474,534464,SMS,1
399336231148611,784003,SMS,4
449231053875944,489146,SMS,3
630744383338674,753293,SMS,10
173684142915881,534464,SMS,7
215816497255079,534464,SMS,16
635017513082754,534464,SMS,1
400584523621347,016627,SMS,4
811448948598680,207984,SMS,8
459418786767372,534464,SMS,4
309725167463243,534464,SMS,11
604389558734098,534464,SMS,14
554185488199836,937225,SMS,20
167226200488201,207984,SMS,3
507901931592105,937225,SMS,37
711587615907506,489146,SMS,14
692531789834607,534464,SMS,15
204273375654865,534464,SMS,5
188905137206389,937225,SMS,1
611697230115700,534464,SMS,2
470565907691462,534464,SMS,3
024627698535707,534464,SMS,4
569780777634997,207984,SMS,8
736509408531277,145279,SMS,4
914618859508907,937225,SMS,34
295294331845855,955100,SMS,1
015089546931485,753293,SMS,3
253174348163173,937225,SMS,48
692208955034998,534464,SMS,5
118037098256005,534464,SMS,4
911719608309321,534464,SMS,42
659431829082655,534464,SMS,8
733241207678920,489146,SMS,1
587359153048764,489146,SMS,32
101226223454926,534464,SMS,3
810284659240679,753293,SMS,1
138223124741343,534464,SMS,4
355412072220103,937225,SMS,15
441847653629782,489146,SMS,10
668562837248878,534464,SMS,8
323788071211238,534464,SMS,4
611087505524951,255586,SMS,5
894742249096681,560023,SMS,2
563247349924888,489146,SMS,1
066452227615522,753293,SMS,1
699615589144572,207984,SMS,1
720021913935739,016627,SMS,8
439008016569409,534464,SMS,1
699690938941046,534464,SMS,12
648701373236480,534464,SMS,2
738523612910006,784003,SMS,8
915632736688395,489146,SMS,19
090553168758899,534464,SMS,4
972952663013652,534464,SMS,148
377468660303143,581486,SMS,3
968832672862926,534464,SMS,4
686638415068427,534464,SMS,35
873393770891684,560023,SMS,5
861094714781737,534464,SMS,8
019957662929934,937225,SMS,12
